"year","met_year","yr_part","month","m0001"
1949,1949,1949.875,11,12.2852
1949,1950,1949.95833333333,12,11.6389
1950,1950,1950.04166666667,1,11.4536
1950,1950,1950.125,2,11.7516
1950,1950,1950.20833333333,3,12.5337
1950,1950,1950.29166666667,4,13.4483
1950,1950,1950.375,5,14.3533
1950,1950,1950.45833333333,6,15.0112
1950,1950,1950.54166666667,7,15.2913
1950,1950,1950.625,8,15.0655
1950,1950,1950.70833333333,9,14.3488
1950,1950,1950.79166666667,10,13.3426
1950,1950,1950.875,11,12.4031
1950,1951,1950.95833333333,12,11.6916000000001
1951,1951,1951.04166666667,1,11.5194
1951,1951,1951.125,2,11.8259
1951,1951,1951.20833333333,3,12.5655
1951,1951,1951.29166666667,4,13.5006
1951,1951,1951.375,5,14.4298
1951,1951,1951.45833333333,6,15.0362
1951,1951,1951.54166666667,7,15.3049
1951,1951,1951.625,8,15.0713
1951,1951,1951.70833333333,9,14.3122
1951,1951,1951.79166666667,10,13.3314
1951,1951,1951.875,11,12.331
1951,1952,1951.95833333333,12,11.6448
1952,1952,1952.04166666667,1,11.4715
1952,1952,1952.125,2,11.7695000000001
1952,1952,1952.20833333333,3,12.4727
1952,1952,1952.29166666667,4,13.4498
1952,1952,1952.375,5,14.3729
1952,1952,1952.45833333333,6,15.0352
1952,1952,1952.54166666667,7,15.2667
1952,1952,1952.625,8,15.0518
1952,1952,1952.70833333333,9,14.3286
1952,1952,1952.79166666667,10,13.3376
1952,1952,1952.875,11,12.3073
1952,1953,1952.95833333333,12,11.6333
1953,1953,1953.04166666667,1,11.5247
1953,1953,1953.125,2,11.8088
1953,1953,1953.20833333333,3,12.4984
1953,1953,1953.29166666667,4,13.4836
1953,1953,1953.375,5,14.3957
1953,1953,1953.45833333333,6,15.0382
1953,1953,1953.54166666667,7,15.2764
1953,1953,1953.625,8,15.0686
1953,1953,1953.70833333333,9,14.3617
1953,1953,1953.79166666667,10,13.3705
1953,1953,1953.875,11,12.3714000000001
1953,1954,1953.95833333333,12,11.7096
1954,1954,1954.04166666667,1,11.53
1954,1954,1954.125,2,11.8469
1954,1954,1954.20833333333,3,12.522
1954,1954,1954.29166666667,4,13.4496
1954,1954,1954.375,5,14.39
1954,1954,1954.45833333333,6,15.0767
1954,1954,1954.54166666667,7,15.341
1954,1954,1954.625,8,15.1239
1954,1954,1954.70833333333,9,14.3721
1954,1954,1954.79166666667,10,13.3557
1954,1954,1954.875,11,12.3718
1954,1955,1954.95833333333,12,11.671
1955,1955,1955.04166666667,1,11.5165
1955,1955,1955.125,2,11.8503
1955,1955,1955.20833333333,3,12.5536
1955,1955,1955.29166666667,4,13.4988
1955,1955,1955.375,5,14.4294
1955,1955,1955.45833333333,6,15.0639
1955,1955,1955.54166666667,7,15.3278
1955,1955,1955.625,8,15.1174
1955,1955,1955.70833333333,9,14.3851
1955,1955,1955.79166666667,10,13.3798
1955,1955,1955.875,11,12.4084
1955,1956,1955.95833333333,12,11.7199
1956,1956,1956.04166666667,1,11.558
1956,1956,1956.125,2,11.837
1956,1956,1956.20833333333,3,12.5989
1956,1956,1956.29166666667,4,13.5704
1956,1956,1956.375,5,14.4685
1956,1956,1956.45833333333,6,15.1385
1956,1956,1956.54166666667,7,15.3599
1956,1956,1956.625,8,15.1403
1956,1956,1956.70833333333,9,14.4241
1956,1956,1956.79166666667,10,13.4056
1956,1956,1956.875,11,12.3863
1956,1957,1956.95833333333,12,11.7038
1957,1957,1957.04166666667,1,11.5224
1957,1957,1957.125,2,11.838
1957,1957,1957.20833333333,3,12.5242
1957,1957,1957.29166666667,4,13.5166
1957,1957,1957.375,5,14.4227
1957,1957,1957.45833333333,6,15.0707
1957,1957,1957.54166666667,7,15.322
1957,1957,1957.625,8,15.099
1957,1957,1957.70833333333,9,14.3727
1957,1957,1957.79166666667,10,13.3556
1957,1957,1957.875,11,12.3717
1957,1958,1957.95833333333,12,11.694
1958,1958,1958.04166666667,1,11.5386
1958,1958,1958.125,2,11.8321
1958,1958,1958.20833333333,3,12.5188
1958,1958,1958.29166666667,4,13.4548
1958,1958,1958.375,5,14.3894
1958,1958,1958.45833333333,6,15.0606
1958,1958,1958.54166666667,7,15.3114
1958,1958,1958.625,8,15.1089
1958,1958,1958.70833333333,9,14.4152
1958,1958,1958.79166666667,10,13.3959
1958,1958,1958.875,11,12.3976
1958,1959,1958.95833333333,12,11.7395
1959,1959,1959.04166666667,1,11.571
1959,1959,1959.125,2,11.8846
1959,1959,1959.20833333333,3,12.5685
1959,1959,1959.29166666667,4,13.4948
1959,1959,1959.375,5,14.4351
1959,1959,1959.45833333333,6,15.0925
1959,1959,1959.54166666667,7,15.3658
1959,1959,1959.625,8,15.1377
1959,1959,1959.70833333333,9,14.4102
1959,1959,1959.79166666667,10,13.4552
1959,1959,1959.875,11,12.4542
1959,1960,1959.95833333333,12,11.7057
1960,1960,1960.04166666667,1,11.5195000000001
1960,1960,1960.125,2,11.8352
1960,1960,1960.20833333333,3,12.5796
1960,1960,1960.29166666667,4,13.5507
1960,1960,1960.375,5,14.4464
1960,1960,1960.45833333333,6,15.1092
1960,1960,1960.54166666667,7,15.3465
1960,1960,1960.625,8,15.1219
1960,1960,1960.70833333333,9,14.3933
1960,1960,1960.79166666667,10,13.4122
1960,1960,1960.875,11,12.4103
1960,1961,1960.95833333333,12,11.6762
1961,1961,1961.04166666667,1,11.5107
1961,1961,1961.125,2,11.8679
1961,1961,1961.20833333333,3,12.5448
1961,1961,1961.29166666667,4,13.4925
1961,1961,1961.375,5,14.4134
1961,1961,1961.45833333333,6,15.0773
1961,1961,1961.54166666667,7,15.3398
1961,1961,1961.625,8,15.113
1961,1961,1961.70833333333,9,14.381
1961,1961,1961.79166666667,10,13.3502
1961,1961,1961.875,11,12.3626
1961,1962,1961.95833333333,12,11.6859
1962,1962,1962.04166666667,1,11.5258
1962,1962,1962.125,2,11.8292
1962,1962,1962.20833333333,3,12.5176
1962,1962,1962.29166666667,4,13.4763
1962,1962,1962.375,5,14.3892
1962,1962,1962.45833333333,6,15.0294
1962,1962,1962.54166666667,7,15.2947
1962,1962,1962.625,8,15.0617
1962,1962,1962.70833333333,9,14.3486
1962,1962,1962.79166666667,10,13.3505
1962,1962,1962.875,11,12.3375
1962,1963,1962.95833333333,12,11.6388
1963,1963,1963.04166666667,1,11.4762
1963,1963,1963.125,2,11.8066
1963,1963,1963.20833333333,3,12.508
1963,1963,1963.29166666667,4,13.4876
1963,1963,1963.375,5,14.4024
1963,1963,1963.45833333333,6,15.0569
1963,1963,1963.54166666667,7,15.3117
1963,1963,1963.625,8,15.085
1963,1963,1963.70833333333,9,14.3453
1963,1963,1963.79166666667,10,13.3482
1963,1963,1963.875,11,12.3472
1963,1964,1963.95833333333,12,11.6305
1964,1964,1964.04166666667,1,11.4779
1964,1964,1964.125,2,11.8089000000001
1964,1964,1964.20833333333,3,12.4896
1964,1964,1964.29166666667,4,13.4549
1964,1964,1964.375,5,14.3796
1964,1964,1964.45833333333,6,15.0294
1964,1964,1964.54166666667,7,15.2931
1964,1964,1964.625,8,15.0673
1964,1964,1964.70833333333,9,14.2953
1964,1964,1964.79166666667,10,13.3034
1964,1964,1964.875,11,12.3146
1964,1965,1964.95833333333,12,11.6637
1965,1965,1965.04166666667,1,11.4705
1965,1965,1965.125,2,11.7991
1965,1965,1965.20833333333,3,12.5207
1965,1965,1965.29166666667,4,13.4842
1965,1965,1965.375,5,14.3909
1965,1965,1965.45833333333,6,15.0158
1965,1965,1965.54166666667,7,15.2521
1965,1965,1965.625,8,15.0019
1965,1965,1965.70833333333,9,14.2739
1965,1965,1965.79166666667,10,13.2835
1965,1965,1965.875,11,12.3005
1965,1966,1965.95833333333,12,11.6139
1966,1966,1966.04166666667,1,11.4106
1966,1966,1966.125,2,11.7476
1966,1966,1966.20833333333,3,12.4916
1966,1966,1966.29166666667,4,13.4221
1966,1966,1966.375,5,14.3372
1966,1966,1966.45833333333,6,15.0048
1966,1966,1966.54166666667,7,15.2699
1966,1966,1966.625,8,15.0352
1966,1966,1966.70833333333,9,14.3051
1966,1966,1966.79166666667,10,13.3405
1966,1966,1966.875,11,12.355
1966,1967,1966.95833333333,12,11.6791
1967,1967,1967.04166666667,1,11.5384
1967,1967,1967.125,2,11.8355
1967,1967,1967.20833333333,3,12.5395
1967,1967,1967.29166666667,4,13.4936
1967,1967,1967.375,5,14.4174
1967,1967,1967.45833333333,6,15.051
1967,1967,1967.54166666667,7,15.336
1967,1967,1967.625,8,15.1269
1967,1967,1967.70833333333,9,14.3949
1967,1967,1967.79166666667,10,13.3955
1967,1967,1967.875,11,12.3783
1967,1968,1967.95833333333,12,11.7352
1968,1968,1968.04166666667,1,11.5541
1968,1968,1968.125,2,11.8555
1968,1968,1968.20833333333,3,12.5537
1968,1968,1968.29166666667,4,13.5058
1968,1968,1968.375,5,14.4633
1968,1968,1968.45833333333,6,15.0781
1968,1968,1968.54166666667,7,15.3553
1968,1968,1968.625,8,15.1305
1968,1968,1968.70833333333,9,14.4204
1968,1968,1968.79166666667,10,13.4078
1968,1968,1968.875,11,12.4243
1968,1969,1968.95833333333,12,11.7576
1969,1969,1969.04166666667,1,11.534
1969,1969,1969.125,2,11.8748000000001
1969,1969,1969.20833333333,3,12.571
1969,1969,1969.29166666667,4,13.5474
1969,1969,1969.375,5,14.4537
1969,1969,1969.45833333333,6,15.0842
1969,1969,1969.54166666667,7,15.3512
1969,1969,1969.625,8,15.1182
1969,1969,1969.70833333333,9,14.3673
1969,1969,1969.79166666667,10,13.3722
1969,1969,1969.875,11,12.3892
1969,1970,1969.95833333333,12,11.7234
1970,1970,1970.04166666667,1,11.5625
1970,1970,1970.125,2,11.8407
1970,1970,1970.20833333333,3,12.5699
1970,1970,1970.29166666667,4,13.5299
1970,1970,1970.375,5,14.4448
1970,1970,1970.45833333333,6,15.0905
1970,1970,1970.54166666667,7,15.3414
1970,1970,1970.625,8,15.1364
1970,1970,1970.70833333333,9,14.4117
1970,1970,1970.79166666667,10,13.4132
1970,1970,1970.875,11,12.4013
1970,1971,1970.95833333333,12,11.7199
1971,1971,1971.04166666667,1,11.5482
1971,1971,1971.125,2,11.85
1971,1971,1971.20833333333,3,12.5415
1971,1971,1971.29166666667,4,13.5138
1971,1971,1971.375,5,14.4156
1971,1971,1971.45833333333,6,15.0847
1971,1971,1971.54166666667,7,15.3388
1971,1971,1971.625,8,15.1012
1971,1971,1971.70833333333,9,14.4148
1971,1971,1971.79166666667,10,13.3884
1971,1971,1971.875,11,12.4245
1971,1972,1971.95833333333,12,11.732
1972,1972,1972.04166666667,1,11.5763
1972,1972,1972.125,2,11.8991
1972,1972,1972.20833333333,3,12.5916
1972,1972,1972.29166666667,4,13.567
1972,1972,1972.375,5,14.4831
1972,1972,1972.45833333333,6,15.1471
1972,1972,1972.54166666667,7,15.3828
1972,1972,1972.625,8,15.1756
1972,1972,1972.70833333333,9,14.4749
1972,1972,1972.79166666667,10,13.4556
1972,1972,1972.875,11,12.4593
1972,1973,1972.95833333333,12,11.7437
1973,1973,1973.04166666667,1,11.5869
1973,1973,1973.125,2,11.9109
1973,1973,1973.20833333333,3,12.6222
1973,1973,1973.29166666667,4,13.5532
1973,1973,1973.375,5,14.5021
1973,1973,1973.45833333333,6,15.1499
1973,1973,1973.54166666667,7,15.387
1973,1973,1973.625,8,15.1412
1973,1973,1973.70833333333,9,14.4245
1973,1973,1973.79166666667,10,13.4365
1973,1973,1973.875,11,12.4476
1973,1974,1973.95833333333,12,11.7347
1974,1974,1974.04166666667,1,11.6179
1974,1974,1974.125,2,11.85
1974,1974,1974.20833333333,3,12.5879
1974,1974,1974.29166666667,4,13.532
1974,1974,1974.375,5,14.4754
1974,1974,1974.45833333333,6,15.1294
1974,1974,1974.54166666667,7,15.3611
1974,1974,1974.625,8,15.1493
1974,1974,1974.70833333333,9,14.4187
1974,1974,1974.79166666667,10,13.4358
1974,1974,1974.875,11,12.4422
1974,1975,1974.95833333333,12,11.7524
1975,1975,1975.04166666667,1,11.6208
1975,1975,1975.125,2,11.9305
1975,1975,1975.20833333333,3,12.6142
1975,1975,1975.29166666667,4,13.5915
1975,1975,1975.375,5,14.4958
1975,1975,1975.45833333333,6,15.1154
1975,1975,1975.54166666667,7,15.3704
1975,1975,1975.625,8,15.1476
1975,1975,1975.70833333333,9,14.4341
1975,1975,1975.79166666667,10,13.4484
1975,1975,1975.875,11,12.459
1975,1976,1975.95833333333,12,11.7456
1976,1976,1976.04166666667,1,11.5948
1976,1976,1976.125,2,11.8995
1976,1976,1976.20833333333,3,12.6425
1976,1976,1976.29166666667,4,13.5648
1976,1976,1976.375,5,14.4601
1976,1976,1976.45833333333,6,15.1535
1976,1976,1976.54166666667,7,15.4068
1976,1976,1976.625,8,15.2128
1976,1976,1976.70833333333,9,14.4342
1976,1976,1976.79166666667,10,13.4657
1976,1976,1976.875,11,12.5066
1976,1977,1976.95833333333,12,11.8198
1977,1977,1977.04166666667,1,11.6417
1977,1977,1977.125,2,11.9522
1977,1977,1977.20833333333,3,12.656
1977,1977,1977.29166666667,4,13.6017000000001
1977,1977,1977.375,5,14.542
1977,1977,1977.45833333333,6,15.2086
1977,1977,1977.54166666667,7,15.4656
1977,1977,1977.625,8,15.2516
1977,1977,1977.70833333333,9,14.5201
1977,1977,1977.79166666667,10,13.5423
1977,1977,1977.875,11,12.5659
1977,1978,1977.95833333333,12,11.8935
1978,1978,1978.04166666667,1,11.733
1978,1978,1978.125,2,11.9966
1978,1978,1978.20833333333,3,12.7104
1978,1978,1978.29166666667,4,13.6709
1978,1978,1978.375,5,14.5889
1978,1978,1978.45833333333,6,15.239
1978,1978,1978.54166666667,7,15.4788
1978,1978,1978.625,8,15.2596
1978,1978,1978.70833333333,9,14.5182
1978,1978,1978.79166666667,10,13.5363
1978,1978,1978.875,11,12.5478
1978,1979,1978.95833333333,12,11.8398
1979,1979,1979.04166666667,1,11.6553
1979,1979,1979.125,2,11.9599
1979,1979,1979.20833333333,3,12.697
1979,1979,1979.29166666667,4,13.6487
1979,1979,1979.375,5,14.5684
1979,1979,1979.45833333333,6,15.2264
1979,1979,1979.54166666667,7,15.4703
1979,1979,1979.625,8,15.2446
1979,1979,1979.70833333333,9,14.5513
1979,1979,1979.79166666667,10,13.5495
1979,1979,1979.875,11,12.5522
1979,1980,1979.95833333333,12,11.8636
1980,1980,1980.04166666667,1,11.6842
1980,1980,1980.125,2,11.9712
1980,1980,1980.20833333333,3,12.7223
1980,1980,1980.29166666667,4,13.6794
1980,1980,1980.375,5,14.633
1980,1980,1980.45833333333,6,15.2935
1980,1980,1980.54166666667,7,15.5271
1980,1980,1980.625,8,15.3226
1980,1980,1980.70833333333,9,14.5865
1980,1980,1980.79166666667,10,13.5824
1980,1980,1980.875,11,12.6237
1980,1981,1980.95833333333,12,11.9551
1981,1981,1981.04166666667,1,11.7904
1981,1981,1981.125,2,12.1242
1981,1981,1981.20833333333,3,12.8075
1981,1981,1981.29166666667,4,13.7329
1981,1981,1981.375,5,14.6634
1981,1981,1981.45833333333,6,15.307
1981,1981,1981.54166666667,7,15.5377
1981,1981,1981.625,8,15.316
1981,1981,1981.70833333333,9,14.5717
1981,1981,1981.79166666667,10,13.6258
1981,1981,1981.875,11,12.5994
1981,1982,1981.95833333333,12,11.9158
1982,1982,1982.04166666667,1,11.7837
1982,1982,1982.125,2,12.0429
1982,1982,1982.20833333333,3,12.7459
1982,1982,1982.29166666667,4,13.7033
1982,1982,1982.375,5,14.6023
1982,1982,1982.45833333333,6,15.2607
1982,1982,1982.54166666667,7,15.5217
1982,1982,1982.625,8,15.274
1982,1982,1982.70833333333,9,14.5643
1982,1982,1982.79166666667,10,13.5506
1982,1982,1982.875,11,12.5748
1982,1983,1982.95833333333,12,11.8542
1983,1983,1983.04166666667,1,11.7401
1983,1983,1983.125,2,12.0298
1983,1983,1983.20833333333,3,12.7582
1983,1983,1983.29166666667,4,13.6358
1983,1983,1983.375,5,14.5799
1983,1983,1983.45833333333,6,15.186
1983,1983,1983.54166666667,7,15.4201
1983,1983,1983.625,8,15.2183
1983,1983,1983.70833333333,9,14.494
1983,1983,1983.79166666667,10,13.5034
1983,1983,1983.875,11,12.5797
1983,1984,1983.95833333333,12,11.86
1984,1984,1984.04166666667,1,11.7114
1984,1984,1984.125,2,12.0482
1984,1984,1984.20833333333,3,12.7399
1984,1984,1984.29166666667,4,13.6781
1984,1984,1984.375,5,14.6107
1984,1984,1984.45833333333,6,15.2474
1984,1984,1984.54166666667,7,15.4698
1984,1984,1984.625,8,15.2666
1984,1984,1984.70833333333,9,14.5749
1984,1984,1984.79166666667,10,13.5572
1984,1984,1984.875,11,12.5782
1984,1985,1984.95833333333,12,11.8996
1985,1985,1985.04166666667,1,11.7202
1985,1985,1985.125,2,12.0452
1985,1985,1985.20833333333,3,12.7954
1985,1985,1985.29166666667,4,13.7246
1985,1985,1985.375,5,14.6287
1985,1985,1985.45833333333,6,15.3015
1985,1985,1985.54166666667,7,15.5155
1985,1985,1985.625,8,15.3136
1985,1985,1985.70833333333,9,14.5858
1985,1985,1985.79166666667,10,13.6046
1985,1985,1985.875,11,12.6281
1985,1986,1985.95833333333,12,11.9436
1986,1986,1986.04166666667,1,11.7997
1986,1986,1986.125,2,12.089
1986,1986,1986.20833333333,3,12.8156
1986,1986,1986.29166666667,4,13.78
1986,1986,1986.375,5,14.6881
1986,1986,1986.45833333333,6,15.3232
1986,1986,1986.54166666667,7,15.5757
1986,1986,1986.625,8,15.3551
1986,1986,1986.70833333333,9,14.6546
1986,1986,1986.79166666667,10,13.6628
1986,1986,1986.875,11,12.6961
1986,1987,1986.95833333333,12,12.0332
1987,1987,1987.04166666667,1,11.8532
1987,1987,1987.125,2,12.2033
1987,1987,1987.20833333333,3,12.8544
1987,1987,1987.29166666667,4,13.8365
1987,1987,1987.375,5,14.7505
1987,1987,1987.45833333333,6,15.412
1987,1987,1987.54166666667,7,15.6255
1987,1987,1987.625,8,15.397
1987,1987,1987.70833333333,9,14.6628
1987,1987,1987.79166666667,10,13.6747
1987,1987,1987.875,11,12.7102
1987,1988,1987.95833333333,12,12.0216
1988,1988,1988.04166666667,1,11.8251
1988,1988,1988.125,2,12.1364
1988,1988,1988.20833333333,3,12.8591
1988,1988,1988.29166666667,4,13.8185
1988,1988,1988.375,5,14.7345
1988,1988,1988.45833333333,6,15.3756
1988,1988,1988.54166666667,7,15.6213
1988,1988,1988.625,8,15.4261
1988,1988,1988.70833333333,9,14.7006
1988,1988,1988.79166666667,10,13.7031
1988,1988,1988.875,11,12.7638
1988,1989,1988.95833333333,12,12.0922
1989,1989,1989.04166666667,1,11.8919
1989,1989,1989.125,2,12.2155
1989,1989,1989.20833333333,3,12.8952
1989,1989,1989.29166666667,4,13.8418
1989,1989,1989.375,5,14.757
1989,1989,1989.45833333333,6,15.4044
1989,1989,1989.54166666667,7,15.6727
1989,1989,1989.625,8,15.4327
1989,1989,1989.70833333333,9,14.7366
1989,1989,1989.79166666667,10,13.7461
1989,1989,1989.875,11,12.7708
1989,1990,1989.95833333333,12,12.0964
1990,1990,1990.04166666667,1,11.9218
1990,1990,1990.125,2,12.2332
1990,1990,1990.20833333333,3,12.9554
1990,1990,1990.29166666667,4,13.9222
1990,1990,1990.375,5,14.8027
1990,1990,1990.45833333333,6,15.4417
1990,1990,1990.54166666667,7,15.7138
1990,1990,1990.625,8,15.4882
1990,1990,1990.70833333333,9,14.7882
1990,1990,1990.79166666667,10,13.8013
1990,1990,1990.875,11,12.8234
1990,1991,1990.95833333333,12,12.1652
1991,1991,1991.04166666667,1,11.9687
1991,1991,1991.125,2,12.2826
1991,1991,1991.20833333333,3,12.966
1991,1991,1991.29166666667,4,13.921
1991,1991,1991.375,5,14.8366
1991,1991,1991.45833333333,6,15.4653
1991,1991,1991.54166666667,7,15.6743
1991,1991,1991.625,8,15.4577
1991,1991,1991.70833333333,9,14.7204
1991,1991,1991.79166666667,10,13.7214
1991,1991,1991.875,11,12.7064
1991,1992,1991.95833333333,12,12.0063
1992,1992,1992.04166666667,1,11.797
1992,1992,1992.125,2,12.063
1992,1992,1992.20833333333,3,12.751
1992,1992,1992.29166666667,4,13.7107
1992,1992,1992.375,5,14.5871
1992,1992,1992.45833333333,6,15.2443
1992,1992,1992.54166666667,7,15.4934
1992,1992,1992.625,8,15.2611
1992,1992,1992.70833333333,9,14.5568
1992,1992,1992.79166666667,10,13.5827
1992,1992,1992.875,11,12.6037
1992,1993,1992.95833333333,12,11.9098
1993,1993,1993.04166666667,1,11.7722
1993,1993,1993.125,2,12.0589000000001
1993,1993,1993.20833333333,3,12.7953
1993,1993,1993.29166666667,4,13.7468
1993,1993,1993.375,5,14.6537
1993,1993,1993.45833333333,6,15.3467
1993,1993,1993.54166666667,7,15.5938
1993,1993,1993.625,8,15.4177
1993,1993,1993.70833333333,9,14.7061
1993,1993,1993.79166666667,10,13.722
1993,1993,1993.875,11,12.762
1993,1994,1993.95833333333,12,12.0645
1994,1994,1994.04166666667,1,11.8708
1994,1994,1994.125,2,12.2055
1994,1994,1994.20833333333,3,12.8912
1994,1994,1994.29166666667,4,13.8319
1994,1994,1994.375,5,14.7417
1994,1994,1994.45833333333,6,15.4363
1994,1994,1994.54166666667,7,15.693
1994,1994,1994.625,8,15.5014
1994,1994,1994.70833333333,9,14.7695000000001
1994,1994,1994.79166666667,10,13.8095
1994,1994,1994.875,11,12.7987
1994,1995,1994.95833333333,12,12.1333
1995,1995,1995.04166666667,1,11.9456
1995,1995,1995.125,2,12.2483
1995,1995,1995.20833333333,3,12.9507
1995,1995,1995.29166666667,4,13.9133
1995,1995,1995.375,5,14.8258
1995,1995,1995.45833333333,6,15.4668
1995,1995,1995.54166666667,7,15.723
1995,1995,1995.625,8,15.505
1995,1995,1995.70833333333,9,14.7952
1995,1995,1995.79166666667,10,13.7985
1995,1995,1995.875,11,12.8131
1995,1996,1995.95833333333,12,12.1301
1996,1996,1996.04166666667,1,11.9518
1996,1996,1996.125,2,12.236
1996,1996,1996.20833333333,3,12.9782
1996,1996,1996.29166666667,4,13.9334
1996,1996,1996.375,5,14.8248
1996,1996,1996.45833333333,6,15.4793
1996,1996,1996.54166666667,7,15.7212
1996,1996,1996.625,8,15.5451
1996,1996,1996.70833333333,9,14.809
1996,1996,1996.79166666667,10,13.8424
1996,1996,1996.875,11,12.8754
1996,1997,1996.95833333333,12,12.1816
1997,1997,1997.04166666667,1,12.0154
1997,1997,1997.125,2,12.2974
1997,1997,1997.20833333333,3,13.0141
1997,1997,1997.29166666667,4,13.9675
1997,1997,1997.375,5,14.8722
1997,1997,1997.45833333333,6,15.5418
1997,1997,1997.54166666667,7,15.8012
1997,1997,1997.625,8,15.588
1997,1997,1997.70833333333,9,14.8615
1997,1997,1997.79166666667,10,13.9028
1997,1997,1997.875,11,12.9176
1997,1998,1997.95833333333,12,12.2489
1998,1998,1998.04166666667,1,12.0641
1998,1998,1998.125,2,12.3458
1998,1998,1998.20833333333,3,13.0343
1998,1998,1998.29166666667,4,13.9836
1998,1998,1998.375,5,14.8744
1998,1998,1998.45833333333,6,15.5472
1998,1998,1998.54166666667,7,15.7882
1998,1998,1998.625,8,15.5854
1998,1998,1998.70833333333,9,14.838
1998,1998,1998.79166666667,10,13.9022000000001
1998,1998,1998.875,11,12.9049
1998,1999,1998.95833333333,12,12.2642
1999,1999,1999.04166666667,1,12.0654
1999,1999,1999.125,2,12.3706
1999,1999,1999.20833333333,3,13.0751
1999,1999,1999.29166666667,4,13.9992
1999,1999,1999.375,5,14.9161
1999,1999,1999.45833333333,6,15.5636
1999,1999,1999.54166666667,7,15.8301
1999,1999,1999.625,8,15.6154
1999,1999,1999.70833333333,9,14.93
1999,1999,1999.79166666667,10,13.976
1999,1999,1999.875,11,13.0194
